"id","user_id","door_id","site_id","credential_id","event_type_id","event_time"
"1f756804-3340-46c9-98d1-4c431097120d","ee8a13ec-18af-49e4-8ffc-842774f8652f","ee874a97-b2b3-483c-b798-1837fc77707c","a8cce99e-b939-49c3-98d8-7adf3610f12c","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 15:22:26.000000"
"f929c5e1-f2b0-40fa-8bce-f1984539254f","ee8a13ec-18af-49e4-8ffc-842774f8652f","102df20c-c478-49d6-a4f3-ac25360603b3","03394a90-d26f-4dc4-85cf-7978b2a190fa","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 15:50:14.000000"
"eccaaf88-dc97-4e07-91b9-d914b4c93690","ee8a13ec-18af-49e4-8ffc-842774f8652f","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 15:29:50.000000"
"44ba26b9-96d9-411b-8a9b-d64bed4254de","ee8a13ec-18af-49e4-8ffc-842774f8652f","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 15:09:25.000000"
"46dd1e1a-7d46-4d17-ac26-36fb90014642","ee8a13ec-18af-49e4-8ffc-842774f8652f","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 16:26:51.000000"
"53fa6ab4-e333-4cd5-9b5b-c52de877ed1c","ee8a13ec-18af-49e4-8ffc-842774f8652f","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 16:02:07.000000"
"26addb80-e7b0-4f6c-94c8-4827ae9dd390","ee8a13ec-18af-49e4-8ffc-842774f8652f","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 16:09:18.000000"
"d95baf9f-bb85-4a59-8876-756f9902bb42","ee8a13ec-18af-49e4-8ffc-842774f8652f","777b2603-b85e-44a2-bfdd-29e1fb817eaf","08714b00-48a3-4279-b7b0-71ba56d5a69e","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 16:25:55.000000"
"880e3af6-9798-40c4-8d7e-e37a81dbc45d","ee8a13ec-18af-49e4-8ffc-842774f8652f","190c0142-bfd5-428c-b69c-078a8bd5594a","2adbfebc-079c-4ec2-9f27-bcf07c2597c3","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 17:19:29.000000"
"418ed0e6-2bf5-44f3-a1ad-c374e96654a2","ee8a13ec-18af-49e4-8ffc-842774f8652f","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 17:36:33.000000"
"2069aca9-f80c-4620-bdde-ff8c2effbe72","ee8a13ec-18af-49e4-8ffc-842774f8652f","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 17:24:45.000000"
"88a58dc4-0c10-4f7a-a78c-0ef7d0cbf7f3","ee8a13ec-18af-49e4-8ffc-842774f8652f","b63a53ca-d79d-44a2-b536-8f1a8b5d5114","a8cce99e-b939-49c3-98d8-7adf3610f12c","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 17:45:10.000000"
"0985c443-2f77-4281-98f9-46cd732efc18","ee8a13ec-18af-49e4-8ffc-842774f8652f","190c0142-bfd5-428c-b69c-078a8bd5594a","2adbfebc-079c-4ec2-9f27-bcf07c2597c3","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 17:47:46.000000"
"c909c675-0563-42dc-9ff4-81ef9278df14","ee8a13ec-18af-49e4-8ffc-842774f8652f","cf2345ee-226e-40fa-8bef-4f9a9a5cfec4","93da2780-c0a6-4fec-8c24-6a18dae02184","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 18:51:55.000000"
"8613322b-33c4-422e-9133-cd7dae606c5c","ee8a13ec-18af-49e4-8ffc-842774f8652f","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 18:11:56.000000"
"c0d32b74-47c1-4162-9deb-423e8e2a3790","ee8a13ec-18af-49e4-8ffc-842774f8652f","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 18:22:36.000000"
"aa25c1c7-b337-4c6e-916b-30e70914f733","ee8a13ec-18af-49e4-8ffc-842774f8652f","cf2345ee-226e-40fa-8bef-4f9a9a5cfec4","93da2780-c0a6-4fec-8c24-6a18dae02184","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 18:59:45.000000"
"7f775aaf-5e9b-4a23-a0fa-40ac003dad02","ee8a13ec-18af-49e4-8ffc-842774f8652f","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 19:42:10.000000"
"022c0c11-ab7d-4027-a813-dc65803007fa","ee8a13ec-18af-49e4-8ffc-842774f8652f","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 19:16:32.000000"
"4f9292af-0d23-43d4-93df-7ac0b0aae644","ee8a13ec-18af-49e4-8ffc-842774f8652f","102df20c-c478-49d6-a4f3-ac25360603b3","03394a90-d26f-4dc4-85cf-7978b2a190fa","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 19:32:54.000000"
"8ce0fc22-d40e-4409-8c50-b43121c014ed","ee8a13ec-18af-49e4-8ffc-842774f8652f","71da8988-353e-4b76-8645-bc37349ab50d","03394a90-d26f-4dc4-85cf-7978b2a190fa","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 19:32:38.000000"
"e1353b40-56e3-4ce3-a866-989d157c1c5c","ee8a13ec-18af-49e4-8ffc-842774f8652f","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 19:13:31.000000"
"990633c7-8e67-4ff5-acc7-ec12c1bc20ce","ee8a13ec-18af-49e4-8ffc-842774f8652f","102df20c-c478-49d6-a4f3-ac25360603b3","03394a90-d26f-4dc4-85cf-7978b2a190fa","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 19:17:14.000000"
"cb39eab5-965c-476b-9b7d-253f948af885","ee8a13ec-18af-49e4-8ffc-842774f8652f","b63a53ca-d79d-44a2-b536-8f1a8b5d5114","a8cce99e-b939-49c3-98d8-7adf3610f12c","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 20:43:42.000000"
"82906a73-303f-456a-bb1d-424aefdd4ea2","ee8a13ec-18af-49e4-8ffc-842774f8652f","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 20:40:25.000000"
"723d7acc-5f0a-4fe1-8315-48bb9715e82a","ee8a13ec-18af-49e4-8ffc-842774f8652f","777b2603-b85e-44a2-bfdd-29e1fb817eaf","08714b00-48a3-4279-b7b0-71ba56d5a69e","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 20:40:54.000000"
"eb02eb40-6735-451d-8966-1be6f529334b","ee8a13ec-18af-49e4-8ffc-842774f8652f","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 20:57:19.000000"
"a2eb32d5-e577-4d4c-9d79-32bc1dbf933d","ee8a13ec-18af-49e4-8ffc-842774f8652f","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 20:37:33.000000"
"6113e31b-5d60-47c6-b068-f2a493193605","ee8a13ec-18af-49e4-8ffc-842774f8652f","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 21:03:58.000000"
"66d1299b-1602-4be2-903f-fede147cb4ef","ee8a13ec-18af-49e4-8ffc-842774f8652f","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 21:37:06.000000"
"2475c454-9130-4a86-a1e5-c525539980e3","ee8a13ec-18af-49e4-8ffc-842774f8652f","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 21:38:55.000000"
"28fe7340-793f-41e8-b5b2-124fa8276603","ee8a13ec-18af-49e4-8ffc-842774f8652f","777b2603-b85e-44a2-bfdd-29e1fb817eaf","08714b00-48a3-4279-b7b0-71ba56d5a69e","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 21:39:25.000000"
"b906d018-08ae-4ae3-87ce-283c3b7f6f33","ee8a13ec-18af-49e4-8ffc-842774f8652f","190c0142-bfd5-428c-b69c-078a8bd5594a","2adbfebc-079c-4ec2-9f27-bcf07c2597c3","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 22:55:15.000000"
"8aa2c910-2826-4a94-a98b-6dbdf44eec16","ee8a13ec-18af-49e4-8ffc-842774f8652f","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 22:45:07.000000"
"9d8604e3-f36c-445b-83b4-79692e663b4f","ee8a13ec-18af-49e4-8ffc-842774f8652f","c41cb5ca-d354-4035-b5cb-b6cd617909fd","93da2780-c0a6-4fec-8c24-6a18dae02184","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 22:02:11.000000"
"e2f197ac-2828-413c-bcd9-97aa5a4b16d1","ee8a13ec-18af-49e4-8ffc-842774f8652f","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 22:41:52.000000"
"4c84899a-a6d4-4015-8268-43c468174cc0","ee8a13ec-18af-49e4-8ffc-842774f8652f","777b2603-b85e-44a2-bfdd-29e1fb817eaf","08714b00-48a3-4279-b7b0-71ba56d5a69e","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 22:35:04.000000"
"ad1cdb83-c41b-49d8-8a91-994d51b0a0f2","ee8a13ec-18af-49e4-8ffc-842774f8652f","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 22:15:57.000000"
"26cbbaf0-a4ba-4300-84ce-a7abcdea88e3","ee8a13ec-18af-49e4-8ffc-842774f8652f","c41cb5ca-d354-4035-b5cb-b6cd617909fd","93da2780-c0a6-4fec-8c24-6a18dae02184","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 23:14:39.000000"
"1e29dc7f-34f9-45e4-ad56-e572aac1fc52","ee8a13ec-18af-49e4-8ffc-842774f8652f","b63a53ca-d79d-44a2-b536-8f1a8b5d5114","a8cce99e-b939-49c3-98d8-7adf3610f12c","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 23:57:15.000000"
"b60fb735-f1e7-4785-8f74-7a79e3b2d835","ee8a13ec-18af-49e4-8ffc-842774f8652f","190c0142-bfd5-428c-b69c-078a8bd5594a","2adbfebc-079c-4ec2-9f27-bcf07c2597c3","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 23:50:41.000000"
"08eb5eb3-dca8-4567-9739-7a1fa2cb65d1","ee8a13ec-18af-49e4-8ffc-842774f8652f","102df20c-c478-49d6-a4f3-ac25360603b3","03394a90-d26f-4dc4-85cf-7978b2a190fa","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 23:54:54.000000"
"4370e25a-c199-4505-b527-3dcfd4db9e36","ee8a13ec-18af-49e4-8ffc-842774f8652f","777b2603-b85e-44a2-bfdd-29e1fb817eaf","08714b00-48a3-4279-b7b0-71ba56d5a69e","fbb17671-2f03-4f41-a5a0-742abf17869e",0,"2021-12-15 23:08:10.000000"
"1cd20a0c-323e-4c93-a609-139458c9a002","58d2d805-ae95-4e34-934f-052d2e32eba0","c41cb5ca-d354-4035-b5cb-b6cd617909fd","93da2780-c0a6-4fec-8c24-6a18dae02184","0c2071eb-ea32-4d6b-83f0-956712724020",0,"2021-12-15 14:48:34.000000"
"d950c2af-1a98-4cc7-aed4-850625ccf624","58d2d805-ae95-4e34-934f-052d2e32eba0","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","0c2071eb-ea32-4d6b-83f0-956712724020",0,"2021-12-15 15:05:28.000000"
"9089a31a-869e-4177-84d9-a69625d8ae03","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","998666a1-22c1-4e8d-a61c-79c71614f41b","37b78bce-dd8d-4c1b-8e8e-7fa187134796","ad775689-6098-4bec-9aff-0f4fd558383f",1,"2021-12-15 08:27:14.000000"
"0c24866d-eaf8-41ca-b100-3e68bbab429a","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 08:35:17.000000"
"dbc2d398-719a-4dd9-8ac6-3037074f1faa","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 08:09:42.000000"
"2d552659-d347-415e-9657-34ba236e8336","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","cf2345ee-226e-40fa-8bef-4f9a9a5cfec4","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 08:53:34.000000"
"642100c3-af85-419c-924f-79eca059b3ec","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 08:10:24.000000"
"14792ed8-77f7-4106-a234-2a14b70cd40f","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","cf2345ee-226e-40fa-8bef-4f9a9a5cfec4","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 08:49:12.000000"
"7d8b906b-182b-41a5-afc4-4e59af17e62f","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 09:58:42.000000"
"9ac3854d-7b02-471a-8092-b363f870adcd","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 09:19:21.000000"
"6395098b-8f72-47e6-a0e2-75692db2b7ed","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 09:37:25.000000"
"ffa17404-e9df-452a-b113-426ae33af1d5","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 09:36:43.000000"
"8aa1b2e5-f7b5-4a0d-8a20-9ee525fd0f68","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","c41cb5ca-d354-4035-b5cb-b6cd617909fd","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 09:25:27.000000"
"219490ec-d876-40f3-8672-16bd37e5abeb","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","ee874a97-b2b3-483c-b798-1837fc77707c","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 09:22:53.000000"
"db54b5b3-abab-4a6a-ab10-d51598653cb8","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 09:31:09.000000"
"eae3839b-6b6e-427a-b8ea-84dd2f742c0e","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","b63a53ca-d79d-44a2-b536-8f1a8b5d5114","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 10:23:36.000000"
"3dbe9346-9cab-4ded-b706-be91c8adba21","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","ee874a97-b2b3-483c-b798-1837fc77707c","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 10:45:53.000000"
"a526c34f-c240-4624-8e95-c81df998307e","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 10:54:59.000000"
"60da4bb7-b889-43b0-b7cc-8bb2efb72758","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 10:45:00.000000"
"ece236e3-ffab-44a1-aa77-c68309836660","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","b63a53ca-d79d-44a2-b536-8f1a8b5d5114","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 10:56:16.000000"
"23722aad-5f10-49cf-b8ee-8822f07a45cb","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","ee874a97-b2b3-483c-b798-1837fc77707c","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 10:05:41.000000"
"a18f559f-7d7c-4606-94c1-3ff69f41640c","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","b63a53ca-d79d-44a2-b536-8f1a8b5d5114","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 10:26:34.000000"
"f2e19dd2-b24b-484c-bb80-a2930be6934c","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 11:04:31.000000"
"2c0b3300-b8cc-4285-a833-8042f4da4815","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 11:41:26.000000"
"19e6f6bc-c485-4c4c-ad93-1904d3976474","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 11:49:47.000000"
"fe91ff16-20db-4858-9f85-8fe6be944084","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","c41cb5ca-d354-4035-b5cb-b6cd617909fd","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 11:30:20.000000"
"4428a427-5513-4071-a115-9b36a881f2a2","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","b63a53ca-d79d-44a2-b536-8f1a8b5d5114","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 11:40:50.000000"
"352a1910-2506-40aa-8926-31060278d196","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","ee874a97-b2b3-483c-b798-1837fc77707c","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 12:50:24.000000"
"0f12c34d-594d-4fca-b053-4b4a266e009a","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","cf2345ee-226e-40fa-8bef-4f9a9a5cfec4","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 12:49:03.000000"
"515aebde-ef26-4b09-960a-af875c51ab2c","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 12:57:21.000000"
"deb799c6-c8ca-4941-8ce0-390ebeaea73f","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","18b3e3db-9cea-40dc-b765-b63bad83ec50","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 12:32:11.000000"
"281faca9-d646-452e-bd41-6ad4c2a26d8b","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 12:41:19.000000"
"b8a09be5-ee63-4b74-bd0a-28a3501122f1","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","2fe45997-111d-47af-af44-17264f2b0280","5caf2a27-77e3-409e-90d0-3502bb974836","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 12:09:19.000000"
"024eb832-4a04-4a07-a886-9f98ef9b0c46","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","ee874a97-b2b3-483c-b798-1837fc77707c","a8cce99e-b939-49c3-98d8-7adf3610f12c","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 13:26:50.000000"
"f4ebcab1-ef6e-4d1d-ab93-aebc7c3e445c","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","8187d034-600b-4181-9222-6b0e467c1b99","94af5aeb-161f-493a-9a56-82f51278f3da","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 13:59:19.000000"
"80ceb1bc-13af-40e6-adf3-360a5c9b3026","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","c41cb5ca-d354-4035-b5cb-b6cd617909fd","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 13:51:39.000000"
"ddba5f2f-2598-4eb9-baeb-cf0caa5fe80f","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","cf2345ee-226e-40fa-8bef-4f9a9a5cfec4","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 13:01:51.000000"
"c43c28c3-d692-4cdd-8ccc-0ff68f5325bc","05c03bfd-6b7d-4348-8bcd-5aeb5572da32","c41cb5ca-d354-4035-b5cb-b6cd617909fd","93da2780-c0a6-4fec-8c24-6a18dae02184","ad775689-6098-4bec-9aff-0f4fd558383f",0,"2021-12-15 13:09:39.000000"
